sequence,family_accession,sequence_name,aligned_sequence,family_id
5,0x66d5d916e790,52219.666421350186,3.5079111729455232,1.7273438089897315
8,0x774ff3d12255,47073.10861380106,3.7049811807276307,1.3731617122750164
18,0xf878a0abc9b0,59764.99905713528,2.4454653668315567,1.8682893610515023
16,0xe3462aad0744,50715.922072821086,3.982578452579058,1.4903268923715554
14,0x581a3b36559d,52138.20936844348,3.329165314262887,1.3220365556589595
6,0x08629301564e,55286.20271158476,1.6356950309111107,1.78920471244017
11,0x1662b0ed0dcc,34278.329095616704,1.6215658841798462,1.56882959876891
6,0xcabc76d33cb0,41024.235511288774,3.5737108507315423,1.563840379952143
5,0xbb0071696645,44744.711188981615,2.0884969429404197,1.7225691805580179
15,0xab732cb13033,34581.83010867984,3.1758019016252437,1.9879263998926389
6,0xe89852e9b8df,40857.29480803129,1.7697539495212196,1.3714194954902466
16,0x5e89d8feacfe,50569.51187104751,2.677232815510425,1.5333418574974156
18,0x320432e7ff96,37515.43807055637,4.449756607928185,1.2961596940108966
1,0xffb1b8d7ab93,44443.08541065848,3.7625566899715444,1.3879290736012964
3,0x3e6630dd552d,34095.375585869246,2.949338822482906,1.0623466573873626
3,0xd4b738944c60,33422.787668039266,2.9659394341394623,1.398669548494879
7,0xc512cd73f699,41019.16572375867,2.5494051452045383,1.1950919952370462
14,0x4fb104352123,51808.14744201489,3.6089365037780214,1.608769249758431
18,0x5f8babb15b81,45783.743505262144,1.7533973445996973,1.0429616638632222
15,0x0adbdc73c1af,48850.323532421986,2.3486491973545687,1.128843949991695
13,0x7473e3ebac4a,42090.72387529368,3.7186910174403356,1.5373179109556718
19,0x09273fd05e5c,47586.41318372079,3.8878923081147163,1.409478937877164
2,0x173bb772d470,44522.23161545409,4.543879981510791,1.4087741869323758
7,0x9325a9786a24,41919.85611260177,2.219774626352335,1.541451145589259
13,0x40dd1632e3f6,30723.04227299795,4.4109349101943796,1.2313317017281027
4,0xbf38619c3320,55361.743333305654,4.29621748085682,1.144122644357784
6,0xb8d4879d6d0b,58568.74972913324,1.0407605276558427,1.0862688897894723
18,0x33375039a6bc,45896.53706878455,3.690415520992944,1.8795969375779484
19,0xa81ed14b4633,43407.05727875189,4.06833878448787,1.774533823434213
15,0x11de3d1193ef,52935.59715570323,1.0158245635907353,1.3714945622358061
3,0xb2ff939a620b,30385.418512065382,2.975331057966504,1.2753808570547702
17,0xaeb361eb9915,34154.31449919349,4.81145361948526,1.5191120064650065
16,0xe435faeb834d,38326.405511918856,4.814469390803797,1.084842068316733
13,0x809204ab4d24,32519.54051902945,3.961818389183701,1.917564734919309
8,0x0ff11a905fc6,31376.58151444504,4.326665952910563,1.5763363388034224
14,0x1d04e8efa644,58163.153847249996,2.2301956650417223,1.9311400241203376
4,0x8d9da59b5d22,35539.88013685339,2.844261770264424,1.9456202891409484
7,0x88eaa4956864,47787.10157844801,4.981014126962751,1.5452818739684973
10,0xddbade78afc2,46162.40009393449,4.229210531786347,1.4976416141391256
15,0x241ca7944577,38584.852797502856,1.1783908512557328,1.302814174264423
16,0xd70ca0f907b9,49426.160375139254,1.2181124000326315,1.8187027116308103
8,0x32d1983b7005,39763.63710239683,3.3185081663639293,1.946763054458881
2,0x80dd48778687,43728.343139304314,2.4932092888534183,1.1765272804945823
17,0x54226f095404,41422.68838847038,1.944235589556186,1.783761064042213
6,0xcde25bbb0bf8,57320.61942956851,2.280472507109707,1.1828328379713722
16,0x1752181d314c,57914.063796997,4.835803847106488,1.1787241049422081
2,0xa1023b4fa31a,41221.15834555512,2.2862701054078127,1.26267033967413
18,0x115f922ca50a,37409.448009101354,2.447336918549647,1.6918067961723695
11,0x542872e404db,52096.2983484806,2.8052645726326992,1.0701447701288025
12,0x1c328df47056,39452.557521159324,1.643464111669886,1.3198060023169116
5,0x3655c22daf12,44426.98087725231,2.557334898986838,1.5249102857322865
2,0xf614c3360ec0,46313.08541283168,3.5862193677017378,1.7966973823555765
18,0x630fb1346c91,59608.20903995224,2.0368864031613176,1.3335452302257615
6,0x343ebd9bfb61,41489.71840000539,3.491680051329158,1.4980678556081737
1,0x59237dfad596,42295.723886667096,1.9789374633002987,1.6292435494325974
9,0xdc2e80dae043,32046.044786278213,4.146751983169098,1.2563397737119226
15,0x405f30a431e4,49888.0656571406,4.749827817444308,1.9299020601449637
8,0xf12f506ae1b7,35731.10034269128,2.777678808634771,1.3617810155700416
14,0x28bfb035d67c,48407.42670441083,4.854110642415421,1.7474176651922306
4,0xb6142738cb96,37259.53666090413,3.6575264949494555,1.6671730929430102
7,0xdb34df9e76b7,58335.09091383244,3.846551866682745,1.6417419764729098
8,0xe40ba83f0a83,32417.70890103096,3.045366599462147,1.408392692501454
10,0xd2d55f516474,57893.29979567953,1.9098318649068275,1.8655510212800483
18,0x3ec4338458cf,46522.429135049184,4.758903825413204,1.7838279453441825
18,0xc94e37c2d984,58113.94992762052,4.879354781593333,1.563912602835643
19,0x4810c00741b9,44794.30528396358,4.367917137864749,1.3130750205445858
4,0xbccef67b443e,31351.390334212356,2.8540440387559185,1.5590872800405662
13,0x6f78511e2477,35935.74591144756,1.6848695033317873,1.086760312673197
6,0x8047922eab53,40542.050264113976,1.358782565001814,1.5417679182438881
13,0xcafe760bebf7,58127.86616012956,3.0182061412609476,1.69940067229154
16,0x45b648767ec2,52779.40059905693,2.220899201270366,1.921187571194059
10,0x31fc027caee7,48049.01531775197,4.427230425041263,1.7181095140358518
9,0x0e7e2e603219,43189.20343396685,3.175113625817778,1.2343491898377374
7,0x943b08c6d5ac,43405.737095107164,4.682826271107107,1.0517101917540712
17,0x69b0ed507351,49578.40608209526,3.9012250501502663,1.285458978765311
7,0xe9e1bce1c528,51608.56243841426,2.8088695989980024,1.39694928103544
2,0xffcd2b226027,44322.271695319316,3.97238863912832,1.014156539116993
19,0xd27f031fc7e7,53946.9389971227,4.872345126120747,1.9460191915451983
1,0x4291a66445f5,45733.36692531276,3.251526636636174,1.5853661411011073
2,0x699a44a23119,45444.515924411244,2.2563889778459867,1.9451017783047315
5,0x00dabe689ef3,49452.74642557207,2.4872258065749913,1.3474680401095573
18,0xca8d3ef8df86,53825.785523275365,3.481395684726407,1.7176610919755355
6,0xa68a6626f4fe,47910.699880801956,4.887136223806088,1.6417857182968563
6,0x1ec6fe04e6bc,57685.092716449566,2.888259232818719,1.244463106813209
16,0xfc646f7ad9ec,56297.768561200464,3.835824971391963,1.273595597994569
16,0x49566415cf45,53096.6830245633,1.7166998396593973,1.4039506185323143
3,0xbebeb20b8909,43867.15318480122,3.4817694459909294,1.1943993062967344
3,0x893eebe75fb7,48384.33115175153,3.9355503344432234,1.3296203219837324
4,0x7128130e32cd,45199.263090629924,2.6933558789244194,1.571139179686106
6,0x3c243da84413,30185.85957181774,3.54537292498668,1.2437804597373097
3,0x344c39cbb1de,49887.1253018234,1.9082273640308771,1.2870942820563118
9,0x6d9e1f68e78d,57467.94260011687,2.837657695955818,1.8960704884334243
3,0xc7b186cf3968,45567.08157742569,4.302311741350089,1.4717551839909189
6,0xe03df8b936fe,35115.37500846942,1.7985833930490593,1.7083712692029946
9,0x1d27d027bf59,43784.2321734676,1.3562915441475938,1.2694560831032895
15,0x848c89eeb7f9,30091.125135525173,3.78569449693614,1.595920958091037
9,0x07f7c9ee9c28,52196.57326879303,2.25411822055912,1.6834242334467264
5,0x7961040f33d1,50055.07297156912,2.952400279899934,1.3033499870968512
16,0x3e01b7c3cff3,49549.62107433245,4.567314551872834,1.4376076089063028
3,0xc7870a783d79,43019.273922624096,1.6920713384932027,1.842763768850813
9,0x4061ed4cc04a,41760.50832301167,4.0920856071886735,1.703831631160328
17,0x5edfe8d922f0,38179.82975280562,3.0267684278226326,1.8940093711024069
3,0xf5ca3f1382ee,57484.041601954785,1.1864546444162252,1.1850820300724447
7,0x74d4aa646109,41063.278431921266,1.7179537453240838,1.6731263498959899
7,0x646060cc2224,46641.38643011774,2.9820995135327335,1.0154176181413366
6,0xe1059b9b3086,43718.94325364636,1.898420632831714,1.2409781994018327
8,0x53c6b6a7890c,49824.18240962726,2.421713835301305,1.0585861324346548
4,0xf254989ae13a,59452.25774560304,3.7730095508412873,1.756865954856434
15,0xc45921ba7f8c,47397.636774518054,4.390216835365266,1.5052578071419398
6,0x1fbc2547480b,42220.54008086927,2.7631381090237768,1.504151380372352
16,0xb56150d2d16a,48189.45293498457,3.0365400436597705,1.4063428017823918
5,0x82288c729535,31021.328359968495,3.3618405854601767,1.0572363585722688
12,0xe74fd3910a0a,57136.37139290827,1.6791359765550347,1.7621342785008522
14,0xc889ae10aa5f,35048.41923176558,3.389900077437474,1.7169431308674026
6,0x41d4fd116a7a,46207.101843188,4.2364438089609,1.7159424478355811
3,0xb84b4c70c4da,41390.13376025665,4.580265190219002,1.9942313521318018
19,0xaa8abe338611,55520.69633844141,1.7643584402080221,1.8383341675179268
10,0x73940f35b6bc,58885.313639209475,4.426378117566895,1.2668756646662886
7,0xdab5f1afc6ba,31863.55997632061,4.502286625270191,1.1456265701552144
13,0x3bf6ec9cc124,36204.64292666796,4.051577964023984,1.449680873603258
1,0x349a9f324264,55480.02674896397,4.276528179952187,1.8328566231258452
1,0x4844c02f0514,43621.920000020014,2.77429148969049,1.15829263148297
17,0x8e5685faa6d2,48975.08037500437,4.885070139500523,1.7758904886891067
4,0x3254e0996e1e,41132.51497059627,3.8713397424822955,1.9393836940267437
14,0xe48353a6b8ac,46029.946105276904,2.030093726685081,1.1386313141081683
6,0x5dd99a2a78a0,38006.47930787204,1.1178062043148551,1.6830888584712747
14,0xa7508bbaa0e7,47702.160381417205,1.701824231835892,1.214897943569142
15,0x0b7cf1e1ecc9,42988.70458962733,3.983166213796504,1.9956642512094458
1,0x73f6e9c994b1,50441.69254804761,4.448532323449028,1.8913737164190385
16,0xaa1c72e97c2b,48243.96277223127,1.3499605724198704,1.3713776941552538
4,0x420ed8423cce,34011.33488602301,3.6168839046777426,1.0438665517461228
2,0xb5711bb2b588,35714.84116050585,2.476038722728031,1.0451454199236856
1,0xf98f85fa9f2f,30695.628591869514,3.3506370903438847,1.4924414514271966
13,0x4f5882c6d8b2,40743.904219517965,4.395185824922019,1.9575471506891797
16,0x94d08903d374,38187.388138112576,2.711793972123586,1.846260193176727
8,0xbcc20036e70c,32468.699870894914,1.749720271900053,1.4788401046948416
4,0x745d7900f7db,50343.131038333275,1.4539994032329449,1.216499344892629
2,0x73abec48d1d0,51478.57345005435,4.993767423658207,1.0663312065136612
13,0x6936ae2a39e7,49868.856466734265,4.069323254912838,1.3849214467110809
5,0x0d665a0a9371,36991.73815696978,1.2172177128060846,1.8163824398454667
13,0x9ca1407935c5,48849.10256898383,1.6864571122259369,1.485108153685581
5,0xdff34a505d65,41392.570930135626,3.7401204438420876,1.474028088261846
16,0x3510d5f093ff,30307.681227691904,2.691271391749384,1.4759515128348397
6,0x557bac00a7c4,59026.15077385644,3.4826071247363557,1.2113153325185624
16,0x4929c9897f9b,51532.663315539874,3.2601236226590795,1.8114500964092461
13,0x72ca8401b6fc,37159.05127910632,1.6281717955065704,1.75322176963478
11,0x014455daeece,39282.411066233784,2.7576654574150976,1.2990596161224752
1,0x8b6748f1617c,56943.26748484296,3.1206535817835896,1.1837538493818867
4,0xb4a74e225a6a,37648.56914368952,2.75359095665849,1.7888712689899613
3,0x621e4c26aaec,32770.200858830714,2.9238384625698095,1.9772941035523897
18,0x276a7bcfb0b6,55233.12324320187,4.957438769965494,1.1388248860649748
16,0x3ff83320294b,50928.79813104446,4.940627676448225,1.159325184290627
13,0x9ff0107860f3,46280.836084029484,2.410103753593103,1.5902744237468636
13,0x783f1137597a,46629.36608669418,3.9179230828999594,1.4827022244625327
7,0x1ef29590fd5a,50635.098316294534,1.9346092076064405,1.151998340406069
15,0x5b0dd20c585f,57323.94666309809,4.965815463106205,1.6000262024225271
15,0xebcbdeba5ee1,54674.55816805901,2.6550262583772155,1.0229055443516337
5,0x03cfad8ff062,36997.63838947606,3.335409794688873,1.493157891297492
17,0x811f670f862c,49310.1562059759,2.5248966066559313,1.115939603459621
11,0xd6bdbdc577d0,50138.97030348207,1.6264396677907138,1.3800813946033754
13,0xe317f72c3c03,54649.803519326095,1.6159528636778528,1.9830817598540649
10,0x4b73b4224104,57330.10024723927,4.757535630148714,1.3681962994728072
15,0x9fdcf0dd43c9,31757.775443515464,3.210172366457428,1.3491863166135494
2,0xfcac71674fd2,32834.80709215445,4.886373720262808,1.4341950763045972
11,0x5ce028a9c458,32856.73647492821,2.611442976191723,1.5522554158452695
11,0xa165ab8a0d3a,50764.44986407704,2.8963550191558376,1.0100236576955073
1,0x2039c50f842e,57847.139549480285,1.8730592809323467,1.8162760682257257
8,0x89ba0d1dc729,47463.49887107502,1.4191049575073227,1.2971881643164682
17,0x848fb04b36a0,47036.41119345668,4.131360154700293,1.8469285645368245
8,0xf247d72fa4b8,55194.8013868559,2.583977776463357,1.1405760633951711
13,0xa1ba66157c28,59767.893986411815,4.1464177516902385,1.430780417454029
5,0x7bd26e7e029b,58255.92706694024,2.790595669330347,1.9879159286301933
6,0x8604ebdae921,48204.95190018898,4.699345554473368,1.1927716238673267
14,0xcd010582990d,59924.871962477286,4.53614593608822,1.5119322221241078
17,0x5513dcdbaaeb,51696.54023015138,4.284744588024843,1.321630283605919
16,0x4551fd4e49d1,51017.52272232301,4.172968480251712,1.6474530832427123
9,0x6910b5e0335b,32930.272051632506,3.631692566303126,1.0720668096473096
19,0xe435946482ed,38912.09049144006,4.483314392553813,1.8053255344961776
2,0xc1ec04aebc78,47499.993246144964,4.405981304170584,1.6375654498115244
4,0x26f3f645f79c,50929.75922310892,1.8515881735840187,1.8684319430493659
9,0x9875b4e3d172,36047.85088862031,3.7875499206739836,1.760495961575399
4,0xf5042d067983,54269.84713881375,4.337778472555526,1.1367594548765392
5,0x1d7835b4c8ba,56269.656800043485,3.981257798885882,1.8686102068256463
6,0x3610046b4d3d,55552.1449152697,1.0681583621156605,1.3913269901273364
1,0x811904fb4054,46122.86379055779,3.4700262593495625,1.490444767528
13,0x6aeb02cf9c85,40194.67520224365,2.1397023593076,1.0604793058007105
18,0x1c82214254a8,55257.514441490624,4.095229770467161,1.2268542389104624
3,0x99db22349719,52262.39581996125,3.9620514772926088,1.2908263308160062
5,0x06747d739a2c,31135.32153286543,1.4351786435094813,1.8052120243666478
13,0x8e3516b65bdd,45034.838667562144,2.335311368692209,1.475043990311979
10,0xa01225a723f8,54691.86792039961,4.602229704414105,1.3639601585061472
3,0xb77086fd9f3c,47076.88892601628,2.932870042691775,1.9486242221177181
11,0x5e0cae7f8f8d,38044.26166726191,3.0274476691847667,1.2371893682110124
1,0xb8ec099b98ee,30495.775314130668,1.8154144450347398,1.4817567414009258
15,0x95ab501a9719,36800.329489653275,1.7113776932657432,1.258747147933933
4,0x83a3dbf46a08,48355.73782529997,1.2677788026617267,1.234135642924283
15,0xe5c4c40061db,37592.326680513055,1.3190624362674472,1.8862325805703741
7,0x375b36e60046,30340.825979009103,1.7010700780127301,1.5628331089696341
15,0x5060d1facfc9,32098.665663770018,1.0560558414905152,1.0000787538016769
4,0xa60cadb4ee23,41395.39753280107,4.978039601990297,1.1475321471810946
3,0xebed785acfca,43944.333976290756,2.7393930147346723,1.880437749711009
14,0x1188ed96d3de,52772.249896572066,2.633037737542093,1.0622167199259436
6,0x31c9c566cb5b,46244.32464974134,3.3465521604565738,1.8934161812249892
1,0x5b4f7486f1ba,53364.7672459235,4.420967835986286,1.2055038875264819
9,0x27c8e71c94fb,34494.40348136428,3.6533197742648458,1.981610011790269
12,0x873db6a2225c,40509.263201435664,1.8556714866444453,1.6234321496046047
18,0xc8227c79d630,45524.43663766518,3.9799619851377326,1.9809438015754806
3,0x4cbe86c27a49,30469.154306331497,1.5600111716552738,1.5161741602850616
19,0x11525f2f3e9b,58824.62368676692,4.425935345938946,1.783256115521438
3,0xcde56fc08680,57681.06730793335,3.9318717089774937,1.2739831604471488
14,0x5df23d24d116,49922.56315066162,4.747811625487889,1.1558883889772424
4,0xf33c7a6f1a42,36402.910183370375,4.500448769685521,1.1048395016788919
13,0x1d4227e267fa,34136.516307848135,2.6517099788129412,1.3319611160100011
13,0xb442a65bdf69,56644.78851738342,4.576879755472946,1.3858710893177322
2,0x3f26a22ff3a9,38632.704172837024,4.239222852115144,1.320011906965503
2,0x0e1d2bdaf53f,41297.038643214175,2.7890174560477172,1.9609217464883124
10,0xde86498ab653,41869.683869618704,3.7796415947799997,1.1392697402968042
11,0x4e501edb162b,36394.541542510444,1.6661934001191567,1.201481750662428
15,0xd3842d64ed68,51737.25973197397,3.1373112118713196,1.2039302464421908
3,0x905805b297cd,47250.82582349246,1.2144841248814648,1.732051760845694
14,0x9633c7b5e643,56662.45046903982,2.643597917127971,1.6671877683051328
18,0x063cf44a118e,36583.172775622035,3.5124376951395413,1.1771490840706773
19,0xc57edd522da4,40185.08850626008,3.509944544020476,1.025886177012361
19,0x2a1ff3b3c86f,44840.49687462847,2.481513317441854,1.0395818552409177
1,0x706988bb40cf,44168.2622425027,1.3526499447181295,1.2432515897100465
19,0x5267519a98ed,59448.8742575865,3.56392178526924,1.7557817074947026
3,0xc681f587949a,47884.91512170179,1.3388812313232634,1.8967559583520748
8,0x16f77ac1c373,42308.65330348864,1.937297176022677,1.9028267190803176
17,0x963d88af3f23,38556.53746994193,4.213124840528808,1.4322847620519208
1,0x86e388cf0872,47320.59392252487,2.746602792322035,1.821693520367223
6,0x7315160376fc,46398.21420180724,4.9990866626417745,1.7184066341189337
17,0x6e69aa6a6646,45241.91011132112,4.081020753598542,1.072090215700334
1,0x4c63b7f65bf5,58313.28924414364,2.620679762338547,1.9213826760014663
13,0x41571517de3b,45126.121624451334,1.4392863006261476,1.5425662566324183
12,0x97c579d98b60,36841.17095465812,2.7166675767892734,1.4627591297598368
5,0x0a0c1aefcfae,34678.54416248119,1.5465313236807336,1.5865073187203569
13,0xea258e7c2ea1,57289.71395144628,3.7597352677598956,1.177236811653991
8,0xeddd68b741bf,59934.94606697437,1.42009469500523,1.159749801482452
12,0xbdcf456fb854,47769.8355127454,4.77324271418272,1.4357718125050083
9,0x6284eadccd8d,51813.90490817921,2.5590238583231617,1.5740612899383697
17,0x27f6e39532d5,42614.7430032726,1.1306398341997195,1.0571470293434249
14,0xe67170977006,55854.11982477101,4.314410438188748,1.085169941521742
7,0x53181fad32f1,40401.08035705589,2.405608774316214,1.9401973814571987
4,0x64983c1b50e1,30576.36348973583,3.6797872326868464,1.356858425916137
7,0x6a6dd45f31db,31143.424677387473,4.453311235878027,1.1089926438158795
17,0xc6daddd9486d,54767.58030680902,1.2352960606108585,1.1486095652102386
17,0x1d02ad75d16b,42624.950544374005,1.0628924282521686,1.3957958492821148
1,0x7bb3df7c9d3f,59031.85459540803,1.5662938624555345,1.8474814058344835
2,0x2713601b4802,42528.90738892362,1.9422067685176145,1.3457636280352938
18,0x565bb679dea5,58378.70383411979,3.096485608476753,1.734752350182641
9,0x0cd30bdb47cc,44116.310481081295,4.843837634236417,1.2912831233865258
5,0x1f4dc5cce2dd,51651.25196213437,3.1802239183031134,1.4456942451632702
1,0x139e99c712b1,38796.69839845598,4.437209775678965,1.2461689406182965
7,0xb0f0920702c9,46466.53076476592,1.7984177761511964,1.733307486718925
2,0xd82f8be0563d,39766.94686833136,4.572352941893346,1.7867836097636238
